ID2,municipality,urban,pi_lowincome_1981_1984,pi_lowincome_1985_1989,pi_lowincome_1990_1994,pi_lowincome_1995_1999,pi_lowincome_2000_2004,pi_lowincome_2005_2009,pi_lowincome_2010_2014,pi_basiceducation_1981_1984,pi_basiceducation_1985_1989,pi_basiceducation_1990_1994,pi_basiceducation_1995_1999,pi_basiceducation_2000_2004,pi_basiceducation_2005_2009,pi_basiceducation_2010_2014,pi_notemployed_1981_1984,pi_notemployed_1985_1989,pi_notemployed_1990_1994,pi_notemployed_1995_1999,pi_notemployed_2000_2004,pi_notemployed_2005_2009,pi_notemployed_2010_2014,pi_manuallabour_1991_1994,pi_manuallabour_1995_1999,pi_manuallabour_2000_2004,pi_manuallabour_2005_2009,pi_manuallabour_2010_2014,ph_overcrowded_1981_1984,ph_overcrowded_1985_1989,ph_overcrowded_1990_1994,ph_overcrowded_1995_1999,ph_overcrowded_2000_2004,ph_overcrowded_2005_2009,ph_overcrowded_2010_2014,ph_nocarowned_2003_2009,ph_nocarowned_2010_2014,ph_oneadult_1981_1984,ph_oneadult_1985_1989,ph_oneadult_1990_1994,ph_oneadult_1995_1999,ph_oneadult_2000_2004,ph_oneadult_2005_2009,ph_oneadult_2010_2014,ph_rentedaccommodation_2000_2009,ph_rentedaccommodation_2010_2014,pi_residentialtransience_1981_19,pi_residentialtransience_1985_19,pi_residentialtransience_1990_19,pi_residentialtransience_1995_19,pi_residentialtransience_2000_20,pi_residentialtransience_2005_20,pi_residentialtransience_2010_20,pi_anycrime_1991_1994,pi_anycrime_1995_1999,pi_anycrime_2000_2004,pi_anycrime_2005_2009,pi_anycrime_2010_2014,pi_foreignborn_1981_1984,pi_foreignborn_1985_1989,pi_foreignborn_1990_1994,pi_foreignborn_1995_1999,pi_foreignborn_2000_2004,pi_foreignborn_2005_2009,pi_foreignborn_2010_2014,pi_anycharlson_1987_1989,pi_anycharlson_1990_1994,pi_anycharlson_1995_1999,pi_anycharlson_2000_2004,pi_anycharlson_2005_2009,pi_anycharlson_2010_2014,population_density_1981_1984,population_density_1985_1989,population_density_1990_1994,population_density_1995_1999,population_density_2000_2004,population_density_2005_2009,population_density_2010_2014,pi_age_grp1_1981_1984,pi_age_grp1_1985_1989,pi_age_grp1_1990_1994,pi_age_grp1_1995_1999,pi_age_grp1_2000_2004,pi_age_grp1_2005_2009,pi_age_grp1_2010_2014,pi_age_grp2_1981_1984,pi_age_grp2_1985_1989,pi_age_grp2_1990_1994,pi_age_grp2_1995_1999,pi_age_grp2_2000_2004,pi_age_grp2_2005_2009,pi_age_grp2_2010_2014,pi_age_grp3_1981_1984,pi_age_grp3_1985_1989,pi_age_grp3_1990_1994,pi_age_grp3_1995_1999,pi_age_grp3_2000_2004,pi_age_grp3_2005_2009,pi_age_grp3_2010_2014,pi_age_grp4_1981_1984,pi_age_grp4_1985_1989,pi_age_grp4_1990_1994,pi_age_grp4_1995_1999,pi_age_grp4_2000_2004,pi_age_grp4_2005_2009,pi_age_grp4_2010_2014,pi_age_grp5_1981_1984,pi_age_grp5_1985_1989,pi_age_grp5_1990_1994,pi_age_grp5_1995_1999,pi_age_grp5_2000_2004,pi_age_grp5_2005_2009,pi_age_grp5_2010_2014
1010156,101,1,24.581196581,26.221562809,27.767554479,29.926025555,31.639135959,32.100794303,31.04903898,34.956794973,34.388216421,29.187071499,25.899672846,22.555512271,19.209203403,17.014385062,54.418127989,52.14596519,49.704600484,40.426553944,35.1841771,32.533089913,35.005834306,12.86457703,13.911038524,9.1997822537,6.4901871292,5.8253298627,4.9621212121,3.976023976,4.444228338,3.8747143945,4.6974063401,4.540071062,4.7063253012,71.900711198,72.27991393,62.515551132,67.55006476,69.331268751,70.03983308,70.201778713,73.245227606,72.420245112,74.501741486,75.825615118,9.2969748615,12.66526985,14.92428122,17.057196915,15.741142444,16.018559434,15.712697972,17.857142857,17.892492767,18.069987775,17.533177205,17.961811723,7.9773714848,9.0328403805,10.71947926,11.241992147,12.132752992,13.71023275,15.206051122,10.945767196,9.7530266344,8.7904697858,8.4013790601,8.5714285714,8.3385692487,24240.781523,22896.483294,22955.841354,23081.981715,23375.30406,23084.570084,24384.496854,10.994506846,9.6021662154,9.6807700298,9.5267617276,10.990206746,11.789009778,11.893583725,27.006640977,33.479136291,37.518177412,39.312530137,35.418933624,30.223109764,30.725091288,19.127654341,20.731791988,24.534312028,28.30474616,32.644178455,37.577468668,36.997913406,18.381569238,13.427758106,9.7846409528,9.602534959,10.663764962,11.864756921,12.389149713,24.489628597,22.7591474,18.482099578,13.253427017,10.282916213,8.5456548685,7.9942618675
1010157,101,1,21.508495649,22.431865828,25.919612417,30.346344145,31.953243509,32.117942517,29.463093224,36.993834361,37.409261577,35.591483548,31.700651671,26.429884835,23.051884001,20.725486492,49.016359495,49.593921928,52.556971111,46.893897746,40.367627376,37.068725007,37.414299706,13.802405305,14.90745831,9.3334523066,5.4496419604,5.0930460333,5.7536362466,4.9057368741,4.7609359105,4.5353982301,4.9227992781,4.5659757849,5.0334594123,70.674571614,70.804111826,58.390949089,61.30333905,64.890059783,67.203440688,67.683413078,70.105820106,70.362186569,69.657603223,70.25650879,7.1331358578,8.5731699059,10.552482319,13.037078573,13.870183964,14.040483513,14.800514801,15.783988631,17.311191993,16.678043231,17.304997665,17.152721663,6.4959877723,7.6482327947,8.7998415632,10.906927552,12.662528585,14.115979207,15.514505174,12.689087972,12.829714696,12.607659886,11.849736772,10.815586348,10.0970528,15563.877926,14780.205594,14413.386603,14392.541694,14561.358947,14095.799109,14988.905608,12.564004585,11.774930793,12.589120676,12.823902697,13.851682457,13.278876662,13.584714023,21.795949561,24.303096633,26.161869554,28.01427816,28.343678536,28.967798555,29.334095093,22.468475353,23.659305994,26.095854238,28.648863035,30.865730154,32.856274894,34.285532914,20.68781047,17.111955192,14.312120412,13.974087784,13.583796145,13.494903126,12.861042341,22.483760031,23.150711389,20.84103512,16.538868324,13.355112708,11.402146763,9.9346156288
1010158,101,1,28.033027034,28.762430939,31.98778093,33.660743847,35.151389465,33.234177864,31.010794897,38.490725126,38.460377358,36.189970815,31.849272479,26.32582128,23.328964613,19.807427785,50.992142762,46.983425414,48.374427231,43.251296766,36.635920821,32.526661198,34.26889107,14.057812926,15.704668359,10.799046533,6.9831829368,5.6526005888,4.6233115165,4.1928029052,4.2906425183,4.4120773974,4.98328458,4.9338538278,5.0469365095,73.544131028,71.275423304,67.093901781,70.372398686,70.633644259,71.555461563,71.49678223,71.08032646,70.534014628,72.221049298,72.287345957,11.146252636,12.662206819,15.718526839,17.6779742,20.07883144,18.830563752,19.93729514,20.265354162,20.758076825,19.252920849,19.633551857,19.026514268,6.3845378767,6.8920173267,8.9747513389,12.373623057,14.914139569,15.764945751,17.560357476,10.701038576,9.5243290421,9.1601368502,8.9646595502,9.5570139459,8.5770363101,16166.68112,15309.862997,15476.806357,15695.585001,16212.904623,16267.620095,17764.599426,11.72483283,10.775061881,10.497322112,11.02308737,11.187431494,13.361974805,14.225690276,30.502885408,33.392636139,36.373374139,36.57763694,38.655462185,32.243501056,33.70681606,22.790143812,25.185643564,28.783473604,30.813339369,30.858604311,35.505716158,34.687208217,15.736924063,12.739789604,10.627390972,10.962728233,10.55169894,11.599796112,10.924369748,19.245213887,17.906868812,13.718439174,10.623208088,8.7468030691,7.2890118692,6.4559156996
1010159,101,1,24.704476026,24.347434743,25.778025655,26.471870911,27.119734162,27.68379961,27.040710891,30.291141854,29.359513791,27.231216272,23.796492101,20.487860742,18.800592863,15.149179786,43.896931863,43.395589559,43.52481874,37.080244222,32.661592882,31.349593496,32.641041538,10.675169832,11.513301352,7.8465001608,5.1815718157,4.8977061376,3.0759473601,2.68447996,3.115602069,3.2418952618,3.0774714829,3.4831193533,3.8307794803,69.935962251,69.450573698,60.854255971,64.279508502,65.996649916,66.015625,67.352489062,68.093661306,67.343336275,71.796842665,72.352162401,8.8886641723,12.253099615,14.807476958,15.510340227,16.085657371,16.271436777,18.230440098,16.873647032,16.903434634,15.89392026,15.476296362,16.186307705,6.051761043,8.1415349332,7.929693828,9.3466708346,9.835297791,12.833230006,15.469454988,10.143830431,9.4143892917,8.634976014,8.4896559117,8.5745257453,8.0801818558,15406.524844,14642.334889,14806.330945,15340.193632,15358.755284,15482.305115,16747.702245,11.12084063,10.672454746,11.420703062,13.082213192,13.464991023,12.871977681,13.277948865,25.841603425,28.372512081,31.354284789,30.009377931,30.731402701,31.517358958,32.700709017,24.39190504,25.595871898,26.786003564,30.345420444,31.691515104,32.718536888,32.87259185,17.950963222,15.152756163,13.235055889,13.29321663,13.472796815,13.282703038,11.759650505,20.694687682,20.206405111,17.203952697,13.269771804,10.639294356,9.6094234346,9.3890997637
1010160,101,1,24.668998251,24.632529542,27.93845013,31.719989062,34.034898363,36.858504399,36.183219633,33.796769577,34.037367994,33.026874116,31.916932907,28.474409449,27.15542522,25.297307583,49.525711433,47.517049275,50.361512792,48.655546441,43.655004946,41.665903051,43.044363765,12.21991222,14.447178926,10.936235273,8.173737744,7.8190029222,4.7311504956,5.0671954175,5.7197737701,6.1522633745,7.9769736842,7.3402948403,6.9117647059,70.020918993,69.301381776,59.666569172,62.913834685,65.097041044,67.361111111,66.575147448,69.781051357,70.982703643,72.509496075,75.234322157,9.5355450237,10.730937522,11.088959164,12.165016502,13.296832225,13.023991563,14.164756812,17.076742824,17.938128848,19.211054156,20.196004523,19.60463628,6.025171829,8.1357539629,11.110397534,14.828431373,17.864326202,20.54528361,22.972401715,12.579101713,11.883574342,10.600674506,9.5871930929,9.9972509851,11.245904543,14388.119383,15215.768808,16005.450561,16766.753664,16856.208322,16392.815014,17017.261469,13.871284477,15.255385449,17.962879712,18.394607843,17.955750594,16.859918521,15.073373996,23.556190306,24.475003387,23.903410186,24.791666667,26.60449808,26.048260733,28.19614711,22.181558511,24.955968026,28.514546272,30.827205882,32.004632169,33.168285804,31.499486684,18.352227082,14.686356862,11.277374607,11.531862745,12.38495764,14.691319336,16.335527508,22.038739623,20.627286276,18.341789224,14.454656863,11.050161516,9.2322156064,8.895464702
1010161,101,1,29.96468351,32.770870337,36.513301352,38.080697928,40.165889062,40.643736194,38.830124815,35.661120841,36.606260297,36.080825701,33.880876068,30.890549034,27.904261529,26.358408637,53.796007062,52.858252858,56.470075221,53.994550409,48.636881932,44.777532345,46.054580072,13.610997686,16.054495913,10.707992122,8.1834437783,7.52062619,7.6606985618,5.7570715474,5.7696447793,5.5032278548,6.2738448495,6.9286564902,7.0528967254,77.384545729,75.394682177,62.298330031,67.334801762,68.494473656,71.517255892,72.977481234,73.382899628,72.195679269,82.922081338,81.719983382,11.193011193,12.104047104,14.186851211,16.654411765,16.977103733,17.984100795,19.094488189,15.095502157,16.408920723,18.136345301,18.431017451,19.154546907,6.0737527115,8.3244699709,11.767180926,16.623648413,20.065264181,22.873506328,26.253891387,16.441899132,17.180856863,17.286103542,14.61594278,13.863469023,13.835413582,15939.151075,15602.285737,15776.968597,15860.588658,15936.601632,15647.751258,15998.154291,15.123644252,14.216833298,14.319775596,14.293686781,13.941539957,14.105918122,13.427879626,29.813449024,32.574629511,34.368863955,34.08440879,34.673331945,33.670366966,36.070563819,23.071583514,23.165283982,24.088359046,26.37600279,27.348469069,28.925970445,27.900380491,11.323210412,10.706941785,10.147265077,11.217300314,12.719572311,13.137241038,12.175717745,20.668112798,19.336311423,17.075736325,14.028601325,11.317086718,10.160503429,10.425458319
1010162,101,1,37.374682529,39.09451047,40.931648996,38.2763884,36.850447187,37.294913864,34.68413664,35.616438356,36.578321441,33.697094824,29.27168918,24.108053007,20.531975099,17.625383828,59.409643382,56.087350079,55.594405594,48.649917821,40.948178321,37.898513583,38.218229459,12.471751412,12.585113876,7.6601040959,5.6176319836,5.2217855138,5.1259899208,4.5924747073,4.0936346863,3.626881593,4.7590361446,3.9436900958,4.1344843253,75.453348932,74.950813808,68.388934093,71.173583222,73.145953268,72.607530015,71.881631691,72.815533981,72.482561259,78.858611275,79.994634234,14.975609756,18.617021277,17.491271396,17.802294793,19.455083565,22.372318139,22.149384188,20.827648931,20.582980724,18.414940072,17.632125548,17.328393681,10.96995549,13.674947434,13.390105434,12.379353756,16.006587073,20.239890336,21.456558244,14.727065959,14.38078051,13.453862409,12.570717357,12.15786776,10.293842411,10216.927243,9718.859758,9334.2150243,9019.5810497,9197.8517509,11081.275984,12170.632977,11.526335312,10.902577681,10.162206002,10.742761225,11.379168382,10.904729267,11.02680515,29.81268546,32.147029048,32.376317924,33.61309274,33.659942363,38.094585332,39.001181666,21.448442136,24.717701114,28.426601784,30.155266471,31.881432688,30.267306374,29.852602774,14.224777448,11.36983101,11.265206813,11.741502308,12.342527789,12.36463331,12.923689284,22.987759644,20.862861148,17.769667478,13.747377256,10.736928777,8.3687457162,7.1957211269
1010163,101,1,23.946037099,23.450691575,24.024988844,27.663827568,30.515735706,30.974507631,27.427970217,30.593304607,28.851401637,26.445197246,22.635933806,19.27956703,16.662170668,13.748932536,46.31678786,43.242029636,41.909861669,35.885624891,33.080787285,31.936280773,31.933996603,10.567840871,11.915522336,8.6551922919,5.2559843258,3.8825527785,3.9774769378,3.0819295559,2.9476716275,3.2573289902,4.220809142,3.9239904988,4.0450868103,70.494770716,71.230894456,63.336850745,66.330510893,66.622047997,67.099286178,67.930243231,68.725795787,67.821289681,74.862675729,75.38211088,9.8842386465,10.987206677,12.955069527,15.656771045,13.759099934,15.874524715,16.129860131,15.487938596,16.231037675,16.011017727,16.155404428,15.326873209,6.3705662726,5.9720205886,7.1658399249,9.8754334147,11.55685276,13.018130566,14.262541304,10.826296743,10.584560464,8.8041022075,8.2928436136,8.6975040463,8.2099813961,27387.879947,25816.292401,25412.710238,26542.284508,27427.850929,26589.921135,28363.28862,9.9719975109,8.8359509041,8.3791392948,9.8433286246,12.072284667,11.448523288,11.961550015,28.430304916,30.975320048,32.718863118,33.742134326,29.764640129,29.489397143,30.141183539,23.109831985,25.44542695,28.502480225,29.729035572,32.701980997,34.345569864,34.617002103,16.832607343,14.920153095,13.902667918,13.894953127,15.39464696,15.081042988,13.109041754,21.655258245,19.823149004,16.496849444,12.79054835,10.066447246,9.6354667179,10.171222589
1010164,101,1,25.08489591,25.5323032,28.979369593,29.869974235,30.398826979,31.267918788,30.60118449,20.731217356,22.214687076,20.242677824,17.591857359,15.790861739,14.490300742,12.852606015,51.118328781,50.21292128,51.334018997,43.843250045,38.268926289,36.97724747,40.316095164,7.2653122876,8.832164899,7.2890400516,6.0887875066,5.3613313973,3.4224954311,2.849656076,2.7872014901,3.1350852928,3.3681462141,3.3894984326,4.0736782549,71.307095395,71.393765228,59.480222295,62.426652758,63.863711545,64.491375353,65.064935065,66.23191227,66.252264634,75.255590536,76.22290248,14.477499732,16.329524741,19.001317643,19.703128568,19.801446476,19.808377897,19.549793057,11.379104478,12.110693279,12.599177899,12.910012432,13.151443617,11.101339817,12.683973396,16.153411806,17.175819902,17.008474576,19.688331433,22.320892836,12.225513226,11.125899933,9.9107196357,10.00410485,9.5455343043,10.102758852,19596.3749,18898.658266,18668.416114,18765.955652,19136.603754,19204.110296,20281.630382,10.454710051,8.5904312379,9.012726404,10.374627317,11.347457627,11.677013387,11.884475379,30.593347473,32.683973396,33.979064414,33.254115715,32.110169492,31.800329406,32.401296052,19.843774249,21.909461489,24.875124875,26.941191721,27.627118644,28.273998057,28.285131405,14.339661683,12.885646857,11.388611389,13.269671175,15.389830508,15.515857933,14.224568983,24.768506544,23.93048702,20.744472918,16.160394072,13.525423729,12.732801216,13.204528181
1010165,101,1,18.779045205,19.164749602,22.521570699,26.099706745,28.072863466,28.223055935,25.648734177,21.325648415,21.572700297,19.832057298,17.907318096,15.678848703,13.285198556,11.273767458,50.126475548,50.433244916,48.424018313,41.600551914,38.0571623,31.77633822,32.394811768,6.3801797851,7.0541566057,4.7294998299,4.3811796795,3.2268269535,2.4296675192,2.0015854142,2.3373587846,2.1634151053,2.8303655108,3.4868783263,3.7904124861,71.943388809,71.890350182,63.260156447,67.325167918,68.233922673,68.072405161,68.83286648,68.128654971,67.136745365,72.956497645,70.876247821,7.8630419821,9.067688378,14.064516129,14.9464185,15.883484474,16.355389541,19.109977981,10.667162238,12.102941176,12.826465467,12.784613209,13.111545988,8.3402696854,9.0796533223,9.0884167238,10.030761,10.406355822,11.673346693,12.682452157,12.622804406,11.005458708,11.348740945,9.7822388568,9.2226389362,8.1145207213,3952.585106,3826.0401915,3839.7269686,3935.7503823,4041.3479229,4203.0688639,4903.0208604,8.8563342767,7.4012931627,7.8958190541,9.0544335964,10.237040896,11.435370741,11.60125419,21.04211753,24.377493465,28.265935572,29.329945165,28.96587653,30.398296593,37.204022056,20.126519061,22.052551933,24.40027416,26.240470777,29.851523834,31.500501002,29.970807655,17.446312635,14.720044023,13.05003427,14.578039321,15.212294868,14.190881764,10.649799978,32.528716497,31.448617416,26.387936943,20.797111141,15.733263871,12.4749499,10.574116121
1010166,101,1,39.654541462,41.156321975,40.832931533,40.274081205,39.281357436,31.944721281,28.736683877,21.229239634,23.945036182,23.207518569,21.167108753,19.124480313,14.681340814,11.844989746,54.820775421,53.598630218,54.478061716,47.363950394,42.458689143,37.662769067,38.711363785,8.4003910657,8.698114276,5.0349340135,3.2753122509,2.8229758871,2.2909595804,2.0953537807,2.538787024,2.6552542796,3.8605864021,4.3685220729,4.8241659152,74.548262548,73.660019275,77.652637819,77.65235665,76.470588235,76.045155688,73.249494439,71.984229282,71.539773148,72.1021611,71.109793165,17.647058824,15.767519466,14.771957006,15.301534325,13.15164795,14.770761246,15.653432589,24.954943357,23.066264166,19.183834791,13.96903589,14.699781353,12.231123793,11.784018812,12.019142279,13.164256516,13.108999058,14.076651486,15.510743478,9.7145122918,9.2815814851,9.3663287842,9.5042697128,10.556736646,10.847546233,14981.369385,14823.97284,14294.068726,14966.121671,15362.638302,12857.653228,13439.238921,9.6191834943,9.9649496428,10.417817044,11.181926069,13.344464423,12.746251855,12.696392737,30.004389816,28.200008874,27.438799926,24.376950464,21.791249251,22.56562452,24.232783515,29.521510097,34.478015884,36.319712866,37.128038328,36.223135542,32.835286292,31.966129901,12.351843723,11.162873242,11.154058531,14.724627489,17.569997431,18.144604206,15.814203906,18.503072871,16.194152358,14.669611633,12.58845765,11.071153352,13.708233127,15.290489942
1010167,101,1,27.879825654,27.850734625,31.401918276,35.011213556,30.845581218,34.868421053,33.25207216,23.579604579,22.692307692,23.811693242,20.232917076,13.762214984,15.147809825,13.723306695,40.193026152,36.900273046,40.034161083,37.49065537,30.855125024,34.589830508,39.36494393,9.7829661296,9.9177672564,5.1822866959,3.1457627119,2.8705509508,3.5590877678,3.3328780221,2.9045074668,3.3260333972,4.7778033617,4.3120790694,4.5818470075,68.591831621,66.973293769,69.818481848,71.658767773,71.878393051,71.325204341,64.707207207,66.276867331,65.229970326,73.738286638,75.296735905,14.618520676,15.757162347,17.393429801,17.798594848,17.358318792,13.223453121,13.951163787,18.72856766,16.478830338,14.82615894,18.498387289,18.807363508,7.9778393352,9.0892071515,11.680118749,14.728476821,13.621783449,14.258353914,14.990410776,8.1367669336,6.6745499934,6.2048342886,6.833365146,7.8644067797,8.8493417845,1213.1670272,1148.9178144,1159.231521,1219.004386,1521.1830377,2135.4651701,2436.8176124,13.063711911,12.234391089,12.236756656,13.033112583,13.892650937,15.619172421,14.959190045,31.44598338,30.244313395,31.051117914,30.472406181,25.418775394,19.288342321,20.636902904,31.224376731,36.019844613,37.610167919,34.958057395,33.095730273,34.368227408,31.822844655,11.623268698,9.9035851353,10.770943501,15.072847682,21.590990092,23.128874553,20.801926765,12.64265928,11.597865768,8.3310140087,6.4635761589,6.0018533039,7.5953832972,11.779135632
1470001,147,1,16.091063962,17.327873048,18.61758788,20.399638745,21.272123894,21.12241399,21.115494192,23.151207116,20.404113296,17.928746574,14.273049645,12.491086285,10.539752006,8.719851577,43.0385628,38.915184854,35.636535731,30.582524272,27.234513274,26.665904675,27.043611659,5.9565217391,6.2768119214,4.4469026549,2.6860212596,2.6188910804,2.4138566427,1.8429836018,2.8517110266,2.61870123,2.8491916247,3.5412474849,4.7775116602,62.708491281,63.844996238,61.102018549,62.535981577,62.067567568,62.206696546,60.908011086,62.14057508,61.575119137,54.145403937,58.452470529,12.923856643,16.465107058,19.527514765,21.908638625,21.155547691,23.168075281,22.96439193,14.45474506,14.202786378,13.66031229,13.630281017,14.345652562,6.9221835075,7.712842025,9.1624657292,9.7725927805,10.51336723,12.638115977,14.448441247,11.16588084,9.062943682,8.0943779634,7.5995575221,8.7667161961,8.4922200307,7868.5718607,7667.8076775,8279.4629758,8647.0946266,8914.6182992,9064.5241165,9761.891333,10.557491289,8.999904662,10.58636243,12.621523375,14.392324094,15.622227599,16.052158273,23.983739837,29.0780818,31.387635978,29.495308141,28.686239134,28.582950238,30.935251799,24.494773519,26.208408809,28.575218891,30.12934314,32.097752993,32.89781434,32.748800959,16.399535424,14.100486224,12.903511099,14.625073971,13.416434312,12.484877813,10.67146283,24.56445993,21.613118505,16.547271602,13.128751374,11.407249467,10.41213001,9.5923261391
1470002,147,1,23.16413975,23.46748547,24.818171646,20.754505765,22.585049494,26.323682086,25.818565896,28.415651058,27.428571429,25.696406944,21.913580247,20.079039368,20.75,18.714433523,62.554369316,66.472974455,67.035918093,64.636740177,62.2141313,59.983850502,58.150451825,5.8470555401,5.8658905183,3.8002048015,2.4801015111,2.1945781012,2.6099565007,2.3195876289,1.9557385486,1.6997534709,2.3122142391,2.3098003393,2.6809297412,71.991105346,70.546598506,70.940711462,72.98227719,73.916944373,73.436692506,73.970818134,75.249578633,74.963953336,80.141659627,79.171582121,6.9082289197,6.1513899324,8.3285024155,10.052498542,8.5165105964,9.9427128847,11.006076975,10.030356691,10.164134978,10.102686443,11.392274323,13.224337748,6.0706037611,6.1063086261,6.1189961463,8.7396069539,8.8081423,11.075712144,14.715469871,23.737936154,23.307597628,22.859061905,24.462396177,25.654631445,23.682666354,5859.3794566,5609.8496606,5484.4590192,5456.1053214,5419.3621428,5501.9426581,5537.7366975,8.1381282305,7.1086996505,7.2657204624,7.3223733938,8.2944925331,9.2766116942,9.993480488,12.438139228,12.966709582,13.976877526,14.389644747,14.106344526,16.220014993,18.357082984,15.330473991,16.617620011,17.520443651,19.075963719,20.536478645,19.65892054,21.523703083,20.268338282,16.130218871,14.268258295,14.493575208,15.542661467,17.053973013,16.345347863,43.824920268,47.176751885,46.968700066,44.718442933,41.520022829,37.79047976,33.780385583
1470003,147,1,16.623876765,16.863920888,18.876661582,20.413732875,21.924263675,22.144775181,23.436964224,23.499101258,23.780325247,21.772608126,19.681766055,18.097955933,17.309868008,16.47518944,50.378690629,54.463205513,60.519721072,59.8526603,55.965000841,53.755211605,55.395601257,5.1790106586,6.3683492497,4.3973301924,3.4496544634,3.5761211083,1.8986283038,2.0615117753,1.9013705993,2.696929239,3.0305066523,3.3875430191,3.9970491583,65.253301321,63.974076301,64.812054976,66.074753924,68.465035433,68.982035928,69.190565532,69.753044883,69.880403554,74.309216048,73.51506648,6.9447513812,6.4818626778,8.2600636852,10.621261363,10.56344697,11.806966961,13.77434397,9.871971884,11.525576279,11.879829199,12.750306498,14.0564444,6.2108108108,6.6334768568,7.7382053654,10.665455371,12.807657247,14.999092065,18.766078047,17.60240113,18.925691872,18.204638472,18.969095294,20.149637329,19.891459583,13126.752764,12656.750129,12271.267398,12496.011979,12452.973551,12503.069159,13019.254993,8.2864864865,7.6560818084,7.6318223867,9.1573926868,10.3372835,11.131287452,12.24765642,11.091891892,10.737351991,11.993524514,12.936634113,14.890610757,16.238423824,18.940483976,22.097297297,21.232508073,20.087881591,20.195321372,20.651777575,21.436353732,21.896664487,25.918918919,23.452637244,20.698427382,21.3354531,21.504102097,20.882513165,17.36647046,32.605405405,36.921420883,39.588344126,36.375198728,32.616226071,30.311421827,29.548724657
